presentation_position,trace_sequence,frame_sequence,goal_completion,solver_completion,grounding_backend,solver_backend,solver_failure,body_grounded,root_hit,root_surface,pelvis_target,pelvis_resolved,reject_left,reject_right,pelvis_height_mode,movement_compensation_mode,left_grounded,left_hit,left_surface,left_plant_confidence,left_sole_height,left_placement_weight,left_plant_weight,left_contact_weight,left_goal_position_weight,left_goal_rotation_weight,left_constraint,left_transition,left_lock,left_prediction_reject,left_goal_application,left_goal_source,left_solver_result_available,left_leg_extension,left_ankle_twist,left_query_count,left_rejected_query_count,left_grounding_x,left_grounding_y,left_grounding_z,left_goal_x,left_goal_y,left_goal_z,left_solved_x,left_solved_y,left_solved_z,left_position_residual,left_rotation_residual_degrees,right_grounded,right_hit,right_surface,right_plant_confidence,right_sole_height,right_placement_weight,right_plant_weight,right_contact_weight,right_goal_position_weight,right_goal_rotation_weight,right_constraint,right_transition,right_lock,right_prediction_reject,right_goal_application,right_goal_source,right_solver_result_available,right_leg_extension,right_ankle_twist,right_query_count,right_rejected_query_count,right_grounding_x,right_grounding_y,right_grounding_z,right_goal_x,right_goal_y,right_goal_z,right_solved_x,right_solved_y,right_solved_z,right_position_residual,right_rotation_residual_degrees
1108,270,1108,1109,1109,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1666,0.03176183,-0.01163231,false,false,AllPlantedFeet,FollowBody,true,true,-1666,1,0.01826181,1,1,0.8438742,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.3249737,0,0,0,-0.06089325,0.2558358,0.2064407,-0.06089325,0.2558358,0.2064407,-0.06089325,0.2558358,0.2064406,8.033163E-08,0,true,true,-1656,1,0.009025259,1,1,0.3690392,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9031554,0,0,0,0.2228182,-0.003452867,-0.4450633,0.2228182,-0.003452867,-0.4450633,0.2228182,-0.003452927,-0.4450633,8.024521E-08,0
1109,271,1109,1110,1110,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1666,0.03056358,0.01332861,false,false,AllPlantedFeet,FollowBody,true,true,-1666,1,0.01874685,1,1,0.8522365,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.328829,0,0,0,-0.05425227,0.2550414,0.2076761,-0.05425227,0.2550414,0.2076761,-0.05425233,0.2550414,0.207676,7.450581E-08,0,true,true,-1656,1,0.005574801,1,1,0.5663497,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8963956,0,0,0,0.2173942,-0.008054078,-0.4307839,0.2173942,-0.008054078,-0.4307839,0.2173942,-0.008054167,-0.4307839,8.940697E-08,0
1110,272,1110,1111,1111,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1666,0.0254547,0.0205214,false,false,AllPlantedFeet,FollowBody,true,true,-1666,1,0.01619929,1,1,0.7951599,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.3662656,0,0,0,-0.03613109,0.247397,0.2278251,-0.03613109,0.247397,0.2278251,-0.03613113,0.247397,0.2278251,5.81909E-08,0,true,true,-1656,1,0.00413157,1,1,0.564448,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9257689,0,0,0,0.2258002,-0.01576945,-0.4196578,0.2258002,-0.01576945,-0.4196578,0.2258003,-0.01576948,-0.4196578,1.125013E-07,0
1111,273,1111,1112,1112,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1666,0.022083,0.02149302,false,false,AllPlantedFeet,FollowBody,true,true,-1666,1,0.01391178,1,1,0.8993434,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.3634779,0,0,0,-0.03622994,0.2418623,0.2203772,-0.03622994,0.2418623,0.2203772,-0.03623,0.2418623,0.2203771,5.972095E-08,0,true,true,-1656,1,0.004257433,1,1,0.7561916,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9405247,0,0,0,0.2261214,-0.01832008,-0.4297671,0.2261214,-0.01832008,-0.4297671,0.2261214,-0.01832005,-0.4297672,9.541399E-08,0
1112,274,1112,1113,1113,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1666,0.02392302,0.02292129,false,false,AllPlantedFeet,FollowBody,true,true,-1666,1,0.01487241,1,1,0.8919811,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.3480884,0,0,0,-0.03922413,0.2446625,0.2113531,-0.03922413,0.2446625,0.2113531,-0.0392241,0.2446626,0.2113532,1.000294E-07,0,true,true,-1656,1,0.00453146,1,1,0.7685065,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9393528,0,0,0,0.2203144,-0.01590788,-0.4398065,0.2203144,-0.01590788,-0.4398065,0.2203144,-0.01590803,-0.4398064,1.794337E-07,0
1113,275,1113,1114,1114,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1666,0.0264214,0.02496285,false,false,AllPlantedFeet,FollowBody,true,true,-1666,1,0.01574108,1,1,0.881339,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.3363701,0,0,0,-0.04166082,0.2485237,0.2069795,-0.04166082,0.2485237,0.2069795,-0.04166085,0.2485238,0.2069794,1.137282E-07,0,true,true,-1656,1,0.004772372,1,1,0.7943892,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9342211,0,0,0,0.2170866,-0.01346993,-0.4435972,0.2170866,-0.01346993,-0.4435972,0.2170866,-0.01346996,-0.4435973,1.228781E-07,0
1114,276,1114,1115,1115,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1666,0.02847207,0.02674876,false,false,AllPlantedFeet,FollowBody,true,true,-1666,1,0.01652159,1,1,0.6023254,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.3304283,0,0,0,-0.042973,0.2517516,0.2086315,-0.042973,0.2517516,0.2086315,-0.04297303,0.2517516,0.2086315,7.156049E-08,0,true,true,-1656,1,0.003092766,1,1,0.5480624,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9256103,0,0,0,0.2175512,-0.01249006,-0.4399992,0.2175512,-0.01249006,-0.4399992,0.2175512,-0.01249003,-0.4399992,4.214685E-08,0
1115,277,1115,1116,1116,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1666,0.02946752,0.02815956,false,false,AllPlantedFeet,FollowBody,true,true,-1666,1,0.01567253,1,1,0.4683701,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.3309767,0,0,0,-0.03931962,0.2516284,0.219248,-0.03931962,0.2516284,0.219248,-0.03931963,0.2516284,0.2192479,3.332001E-08,0,true,true,-1656,1,0.0009543152,1,1,0.02022356,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9119233,0,0,0,0.2200755,-0.0144507,-0.4298737,0.2200755,-0.0144507,-0.4298737,0.2200754,-0.01445067,-0.4298736,9.884312E-08,0
1116,278,1116,1117,1117,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1666,0.02707066,0.02751402,false,false,AllPlantedFeet,FollowBody,true,true,-1666,1,0.01175222,1,1,0.2177248,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.3498794,0,0,0,-0.03599125,0.2455258,0.2437737,-0.03599125,0.2455258,0.2437737,-0.0359913,0.2455258,0.2437736,7.963761E-08,0,true,true,-1656,1,0.00304181,1,1,0,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8810928,0,0,0,0.2353249,-0.01409817,-0.3984906,0.2353249,-0.01409817,-0.3984906,0.2353248,-0.01409826,-0.3984906,1.405773E-07,0
1117,279,1117,1118,1118,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1666,0.02940262,0.02857569,false,false,AllPlantedFeet,FollowBody,true,true,-1666,1,0.01114038,1,1,0,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.4160363,0,0,0,-0.04034713,0.235256,0.2984099,-0.04034713,0.235256,0.2984099,-0.04034711,0.2352561,0.2984098,1.566838E-07,0,true,true,-1656,0.9548102,-0.002817791,1,0.9096204,0,0.9096204,0.9096204,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8265748,0,0,0,0.2308687,-0.02846324,-0.3421746,0.2308687,-0.02846324,-0.3421746,0.2308687,-0.01678768,-0.3421746,0.01167557,0
1118,280,1118,1119,1119,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1666,0.04266063,0.03752539,false,false,AllPlantedFeet,FollowBody,true,true,-1666,0.6058459,0.01982958,1,0.2116919,0,0.2116919,0.2116919,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9321613,0,0,0,0.0364755,0.3610972,-0.4094354,0.0364755,0.3610972,-0.4094354,0.03647537,0.2318172,-0.4094353,0.12928,0,true,true,-1656,0.03211434,0.2142184,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6000717,0,0,0,0.06491305,0.2414305,-0.04599453,0.06491305,0.2414305,-0.04599453,0.06491309,0.3174336,-0.04599443,0.07600313,0
1119,281,1119,1120,1120,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1666,0.06148065,0.05199877,false,false,AllPlantedFeet,FollowBody,true,true,-1666,0.6058459,0.01982958,1,0.2116919,0,0.2116919,0.2116919,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9152786,0,0,0,0.03647539,0.45,-0.4094355,0.03647539,0.45,-0.4094355,0.03647541,0.2620466,-0.4094354,0.1879534,0,true,true,-1656,0.03211434,0.2142184,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6000718,0,0,0,0.06491315,0.3911021,-0.04599425,0.06491315,0.3911021,-0.04599425,0.06491315,0.3319069,-0.04599446,0.05919522,0
1120,282,1120,1121,1121,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1656,0,0.02640902,false,false,AllPlantedFeet,FollowBody,true,true,-1656,0.3805246,0.1282332,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9996589,0,0,0,0.08070298,0.3423966,-0.3849689,0.08070298,0.3423966,-0.3849689,0.08070304,0.148496,-0.3849687,0.1939005,0,true,true,-1656,0.1618667,0.1564008,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.4924141,0,0,0,0.05445054,0.45,-0.08063257,0.05445054,0.45,-0.08063257,0.05445037,0.3852602,-0.08063242,0.06473976,0
1121,283,1121,1122,1122,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1656,0,0.0140371,false,false,AllPlantedFeet,FollowBody,true,true,-1656,0.1186816,0.3484097,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8963493,0,0,0,0.05126645,0.45,-0.4938411,0.05126645,0.45,-0.4938411,0.05126641,0.337233,-0.4938412,0.112767,0,true,true,-1316,0.007995717,0.0809233,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9004462,0,0,0,0.04283144,0.0872809,0.1499025,0.04283144,0.0872809,0.1499025,0.04283144,0.1113103,0.1499024,0.0240294,0
1122,284,1122,1123,1123,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1316,0,0.008677087,false,false,AllPlantedFeet,FollowBody,false,false,0,4.911128E-06,0.4652421,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6675733,0,0,0,-0.01297888,0.4975446,-0.4296819,-0.01297888,0.4975446,-0.4296819,-0.01297891,0.5062217,-0.4296818,0.008677065,0,true,true,-1316,2.603263E-07,0.01012221,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9887903,0,0,0,0.01543257,0.07574926,0.3287301,0.01543257,0.07574926,0.3287301,0.0154326,0.09441933,0.3287302,0.01867007,0
1123,285,1123,1124,1124,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1316,-0.008666754,0.002337827,false,false,AllPlantedFeet,FollowBody,false,false,0,0,0.4937081,0,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.5804651,0,0,0,-0.04335583,0.5012328,-0.376986,-0.04335583,0.5012328,-0.376986,-0.04335591,0.5035706,-0.3769859,0.002337813,0,true,true,-1316,0.9336399,-0.002570259,1,0.8672798,0.2380561,0.8672798,0.8672798,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9098867,0,0,0,-0.001314466,0.07056059,0.1738846,-0.001314466,0.07056059,0.1738846,-0.001314426,0.07219711,0.1738846,0.00163652,0
1124,286,1124,1125,1125,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1316,-0.009993054,-0.002345926,false,false,AllPlantedFeet,FollowBody,true,true,-1316,0,0.404258,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.4683695,0,0,0,-0.0615497,0.4266443,-0.2362826,-0.0615497,0.4266443,-0.2362826,-0.0615497,0.4242985,-0.2362824,0.00234586,0,true,true,-1316,1,-0.002054647,1,1,0.4992884,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8746037,0,0,0,-0.02439677,0.06909322,-0.02857046,-0.02439677,0.06909322,-0.02857046,-0.0243968,0.06909311,-0.02857044,1.178776E-07,0
1125,287,1125,1126,1126,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1316,-0.009993069,-0.004586657,false,false,AllPlantedFeet,FollowBody,true,true,-1316,0,0.3126695,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.48341,0,0,0,-0.06664137,0.3542161,-0.1424697,-0.06664137,0.3542161,-0.1424697,-0.06664135,0.3596226,-0.1424698,0.005406499,0,true,true,-1316,1,-0.004214737,1,1,0,1,1,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9178784,0,0,0,-0.02425951,0.06767333,-0.1785915,-0.02425951,0.06767333,-0.1785915,-0.02425947,0.06767327,-0.1785916,1.069359E-07,0
1126,288,1126,1127,1127,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1316,0,-0.003576247,false,false,AllPlantedFeet,FollowBody,true,true,-1316,0,0.2523218,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.538684,0,0,0,-0.06723326,0.3128666,-0.09619243,-0.06723326,0.3128666,-0.09619243,-0.06723306,0.3192834,-0.09619258,0.006416827,0,true,true,-1316,0.4662446,-0.004658528,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.985296,0,0,0,-0.02185039,0.06959671,-0.2867624,-0.02185039,0.06959671,-0.2867624,-0.02185026,0.07601282,-0.2867625,0.006416112,0
1127,289,1127,1128,1128,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1316,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1316,0,0.143732,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.6553027,0,0,0,-0.0573077,0.2370796,0.004671168,-0.0573077,0.2370796,0.004671168,-0.05730771,0.2470727,0.004671335,0.009993076,0,true,true,-1316,0,0.0432447,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9997092,0,0,0,-0.001775869,0.1450035,-0.4115929,-0.001775869,0.1450035,-0.4115929,-0.00177592,0.1549957,-0.4115929,0.009992167,0
1128,290,1128,1129,1129,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1316,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1316,0,0.08223777,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.7684579,0,0,0,-0.04855478,0.1782715,0.1060824,-0.04855478,0.1782715,0.1060824,-0.0485547,0.1882646,0.1060822,0.009993047,0,true,true,-1316,0,0.1336749,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9895618,0,0,0,0.009557607,0.2155653,-0.480152,0.009557607,0.2155653,-0.480152,0.009557545,0.2255563,-0.4801519,0.00999108,0
1129,291,1129,1130,1130,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1316,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1316,0,0.06599068,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8236346,0,0,0,-0.04448106,0.1591132,0.1839028,-0.04448106,0.1591132,0.1839028,-0.04448099,0.169106,0.1839027,0.009992883,0,true,true,-1316,0,0.2105292,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9648241,0,0,0,0.0008315061,0.2821116,-0.5208988,0.0008315061,0.2821116,-0.5208988,0.0008314252,0.2921047,-0.5208989,0.009993136,0
1130,292,1130,1131,1131,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1316,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1316,0,0.05888014,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8584041,0,0,0,-0.03976976,0.1506845,0.2362582,-0.03976976,0.1506845,0.2362582,-0.03976977,0.1606776,0.2362582,0.009993136,0,true,true,-1316,0,0.264474,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9364727,0,0,0,-0.003894455,0.3313419,-0.5370845,-0.003894455,0.3313419,-0.5370845,-0.003894512,0.341335,-0.5370844,0.009993106,0
1131,293,1131,1132,1132,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1316,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1316,0,0.05888014,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8584041,0,0,0,-0.03976976,0.1506846,0.2362582,-0.03976976,0.1506846,0.2362582,-0.0397697,0.1606777,0.2362583,0.009993047,0,true,true,-1316,0,0.264474,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9364727,0,0,0,-0.003894455,0.3313419,-0.5370845,-0.003894455,0.3313419,-0.5370845,-0.003894471,0.341335,-0.5370844,0.009993106,0
1132,294,1132,1133,1133,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1316,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1316,0.1199047,0.05146379,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9218281,0,0,0,-0.06247096,0.132223,0.302837,-0.06247096,0.132223,0.302837,-0.06247086,0.142216,0.3028371,0.009992957,0,true,true,-1316,0.1199047,0.2327789,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8901938,0,0,0,0.04458219,0.3525864,-0.5177526,0.04458219,0.3525864,-0.5177526,0.04458208,0.3625795,-0.5177525,0.009993136,0
1133,295,1133,1134,1134,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1316,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1316,0.4443934,0.03144833,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9667621,0,0,0,-0.128636,0.1076762,0.3044038,-0.128636,0.1076762,0.3044038,-0.1286359,0.1176693,0.3044038,0.009993136,0,true,true,-1316,0.4443934,0.1470019,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8978024,0,0,0,0.1728512,0.2375443,-0.3877926,0.1728512,0.2375443,-0.3877926,0.1728513,0.2475375,-0.3877923,0.00999321,0
1134,296,1134,1135,1135,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1316,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1316,0.4443934,0.03144833,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9667621,0,0,0,-0.1286361,0.1076771,0.3044037,-0.1286361,0.1076771,0.3044037,-0.128636,0.1176693,0.3044038,0.009992287,0,true,true,-1316,0.4443934,0.1470019,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8978025,0,0,0,0.1728515,0.2375444,-0.3877927,0.1728515,0.2375444,-0.3877927,0.1728514,0.2475375,-0.3877926,0.009993121,0
1135,297,1135,1136,1136,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,false,true,-1316,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1316,0.4684807,0.02969727,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.95087,0,0,0,-0.2212455,0.08855024,0.2346778,-0.2212455,0.08855024,0.2346778,-0.2212455,0.09854323,0.2346781,0.009992987,0,true,true,-1316,0.4707287,0.1399592,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8713995,0,0,0,0.2102604,0.1734512,-0.2643867,0.2102604,0.1734512,-0.2643867,0.2102602,0.1834435,-0.2643866,0.009992287,0
1136,298,1136,1137,1137,rootmotion.finalik.grounding/explicit-pose-world-query-secondary-plant/v4,rootmotion.finalik.full-body-biped-ik/indexed-pose-backend,None,true,true,-1316,0,0,false,false,AllPlantedFeet,FollowBody,true,true,-1316,0.3847647,0.02183339,1,0,0,0,0,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.9156973,0,0,0,-0.2817606,0.07098427,0.1090252,-0.2817606,0.07098427,0.1090252,-0.2817607,0.08097705,0.1090252,0.009992786,0,true,true,-1316,0.6183092,0.1007075,1,0.2366184,0,0.2366184,0.2366184,Free,PolicyReleased,Unlocked,NoFutureLanding,GroundingEffectorTarget,FinalIkGrounding,true,0.8794593,0,0,0,0.2263502,0.09185155,-0.05121603,0.2263502,0.09185155,-0.05121603,0.2263503,0.09947917,-0.05121596,0.007627614,0
